,City,State,City_State,Latitude,Longitude
2779, Tampa,FL," Tampa, FL",27.950575,-82.4571776
2780, Springfield,MO," Springfield, MO",37.2089572,-93.29229889999999
2781, Springfield,OR," Springfield, OR",44.0462362,-123.0220289
2782, Sioux Falls,SD," Sioux Falls, SD",43.5473028,-96.728333
2783, North Miami Beach,FL," North Miami Beach, FL",25.9331488,-80.1625463
2784, Hayward,WI," Hayward, WI",46.0130065,-91.4846208
2785, Delavan,WI," Delavan, WI",42.6330703,-88.6437138
2786, Aurora,OH," Aurora, OH",41.3175549,-81.3453858
2787, La Habra,CA," La Habra, CA",33.9318591,-117.946137
2788, Washington Court Ho,OH," Washington Court Ho, OH",39.5364511,-83.4390843
2789, Reno,NV," Reno, NV",39.5296329,-119.8138027
2790, Savoy,IL," Savoy, IL",40.054753,-88.2517165
2791, Eugene,OR," Eugene, OR",44.0520691,-123.0867536
2792, Ephrata,WA," Ephrata, WA",47.3176385,-119.5536491
2793, Richland,WA," Richland, WA",46.28042000000001,-119.2751996
2794, Cambridge,OH," Cambridge, OH",40.031183,-81.5884561
2795, Missoula,MT," Missoula, MT",46.8721284,-113.9940314
2796, Omaha,NE," Omaha, NE",41.2565369,-95.9345034
2797, Yorktown,VA," Yorktown, VA",37.2387556,-76.5096731
2798, Antigo,WI," Antigo, WI",45.140245,-89.15233529999999
2799, Wytheville,VA," Wytheville, VA",36.9484528,-81.084811
2800, Mexico,ME," Mexico, ME",44.5571093,-70.5433579
2801, Overland Park,KS," Overland Park, KS",38.9822282,-94.6707917
2802, Edmond,OK," Edmond, OK",35.6528323,-97.47809540000002
2803, North Richland Hill,TX," North Richland Hill, TX",32.8342952,-97.2289029
2804, San Bernardino,CA," San Bernardino, CA",34.1083449,-117.2897652
2805, Reno,NV," Reno, NV",39.5296329,-119.8138027
2806, Lincoln,NE," Lincoln, NE",40.813616,-96.7025955
2807, Rochester,NY," Rochester, NY",43.15657789999999,-77.6088465
2808, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
2809, Harborcreek,PA," Harborcreek, PA",42.167881,-79.9416549
2810, Arlington,TX," Arlington, TX",32.735687,-97.10806559999999
2811, Wichita,KS," Wichita, KS",37.68717609999999,-97.33005299999999
2812, Hickory Creek,TX," Hickory Creek, TX",33.1223429,-97.0430647
2813, Cedar Hill,TX," Cedar Hill, TX",32.5884689,-96.9561152
2814, Lewisville,TX," Lewisville, TX",33.046233,-96.994174
2815, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.18714659999999
2816, Kahului,HI," Kahului, HI",20.8893351,-156.4729469
2817, Flanders,NJ," Flanders, NJ",40.8418677,-74.7161489
2818, Union,NJ," Union, NJ",40.6975898,-74.26316349999999
2819, Chardon,OH," Chardon, OH",41.5786639,-81.2133262
2820, West Jefferson,NC," West Jefferson, NC",36.4037364,-81.4928829
2821, Broken Arrow,OK," Broken Arrow, OK",36.060949,-95.7974526
2822, Houston,TX," Houston, TX",29.7604267,-95.3698028
2823, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
2824, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2825, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
2826, Houston,TX," Houston, TX",29.7604267,-95.3698028
2827, Kemah,TX," Kemah, TX",29.5427297,-95.0204837
2828, Wapakoneta,OH," Wapakoneta, OH",40.5678265,-84.1935594
2829, Chesapeake,VA," Chesapeake, VA",36.7682088,-76.2874927
2830, Houston,TX," Houston, TX",29.7604267,-95.3698028
2831, Grundy,VA," Grundy, VA",37.2778886,-82.0990223
2832, Reidsville,NC," Reidsville, NC",36.3548586,-79.6644747
2833, Mayodan,NC," Mayodan, NC",36.4123597,-79.9669857
2834, Boothwyn,PA," Boothwyn, PA",39.8301125,-75.4415843
2835, Edinboro,PA," Edinboro, PA",41.87422249999999,-80.1317236
2836, Crawfordville,FL," Crawfordville, FL",30.19448389999999,-84.37112069999999
2837, Middleburg,FL," Middleburg, FL",30.0688512,-81.8603778
2838, Miami Gardens,FL," Miami Gardens, FL",25.9420377,-80.2456045
2839, Deltona,FL," Deltona, FL",28.9005446,-81.26367379999999
2840, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2841, Alameda,NM," Alameda, NM",35.1867101,-106.6180813
2842, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2843, Harker Heights,TX," Harker Heights, TX",31.0835102,-97.6597376
2844, Palmhurst,TX," Palmhurst, TX",26.2584053,-98.3180711
2845, Sheboygan,WI," Sheboygan, WI",43.7508284,-87.71453
2846, Pewaukee,WI," Pewaukee, WI",43.0542058,-88.21690269999999
2847, Potsdam,NY," Potsdam, NY",44.6697805,-74.9813084
2848, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
2849, Greenville,MI," Greenville, MI",43.1775314,-85.2527987
2850, Pine Bluff,AR," Pine Bluff, AR",34.2284312,-92.00319549999999
2851, Chesapeake,VA," Chesapeake, VA",36.7682088,-76.2874927
2852, Centennial,CO," Centennial, CO",39.5807452,-104.8771726
2853, Fulton,NY," Fulton, NY",43.3228462,-76.4171585
2854, Woodhaven,MI," Woodhaven, MI",42.1389839,-83.24179939999999
2855, Rio Grande,NJ," Rio Grande, NJ",39.0145573,-74.8815594
2856, Vineland,NJ," Vineland, NJ",46.3971052,-117.0540468
2857, Tulsa,OK," Tulsa, OK",36.1539816,-95.99277500000001
2858, Amelia,OH," Amelia, OH",39.0283966,-84.2177136
2859, Dallas,TX," Dallas, TX",32.7766642,-96.79698789999999
2860, Winchester,VA," Winchester, VA",39.1856597,-78.1633341
2861, Lake Park,FL," Lake Park, FL",26.8003398,-80.0664305
2862, Port Charlotte,FL," Port Charlotte, FL",26.9761707,-82.09064479999999
2863, Winter Haven,FL," Winter Haven, FL",28.0222435,-81.7328567
2864, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2865, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2866, Stockton,CA," Stockton, CA",37.9577016,-121.2907796
2867, Spartanburg,SC," Spartanburg, SC",34.9495672,-81.9320482
2868, Henderson,NV," Henderson, NV",36.0395247,-114.9817213
2869, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2870, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2871, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
2872, Chandler,AZ," Chandler, AZ",33.3061605,-111.8412502
2873, Fort Mill,SC," Fort Mill, SC",35.0073697,-80.94507589999999
2874, Oak Grove,KY," Oak Grove, KY",36.6650471,-87.44278779999999
2875, Owensboro,KY," Owensboro, KY",37.7719074,-87.1111676
2876, Saint Paul,MN," Saint Paul, MN",44.9537029,-93.0899578
2877, Centerville,UT," Centerville, UT",40.9180005,-111.8721601
2878, North Charleston,SC," North Charleston, SC",32.8546197,-79.9748103
2879, Largo,FL," Largo, FL",27.9094665,-82.7873244
2880, Palmetto,FL," Palmetto, FL",27.5214269,-82.57231929999999
2881, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
2882, Pasco,WA," Pasco, WA",46.2305049,-119.0922316
2883, Oro Valley,AZ," Oro Valley, AZ",32.3909071,-110.966488
2884, Sweetwater,TX," Sweetwater, TX",32.4709519,-100.4059384
2885, Hereford,TX," Hereford, TX",34.8150622,-102.3977036
2886, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
2887, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
2888, Pueblo West,CO," Pueblo West, CO",38.3500016,-104.7227546
2889, Springville,AL," Springville, AL",33.7750997,-86.4716512
2890, Snellville,GA," Snellville, GA",33.857328,-84.0199108
2891, Woodlands,TX," Woodlands, TX",30.1658207,-95.46126249999999
2892, Lawrenceville,GA," Lawrenceville, GA",33.9562149,-83.9879625
2893, Bedford,TX," Bedford, TX",32.844017,-97.1430671
2894, Schertz,TX," Schertz, TX",29.5521737,-98.269734
2895, Atlantic,IA," Atlantic, IA",41.4036007,-95.0138776
2896, Grand Island,NE," Grand Island, NE",40.9263957,-98.3420118
2897, Malone,NY," Malone, NY",44.8486596,-74.29489830000001
2898, Miami Gardens,FL," Miami Gardens, FL",25.9420377,-80.2456045
2899, Stockbridge,GA," Stockbridge, GA",33.5442781,-84.23380929999999
2900, North Port,FL," North Port, FL",27.044224,-82.2359254
2901, Dallas,GA," Dallas, GA",33.9244531,-84.8413056
2902, Logan,OH," Logan, OH",39.5400672,-82.4070986
2903, Carson City,NV," Carson City, NV",39.1637984,-119.7674034
2904, Buckeye,AZ," Buckeye, AZ",33.3703197,-112.5837766
2905, Leicester,MA," Leicester, MA",42.245926,-71.90868429999999
2906, Oswego,IL," Oswego, IL",41.6828074,-88.35145960000001
2907, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.87835849999999
2908, Elizabethville,PA," Elizabethville, PA",40.5489742,-76.811915
2909, Roseville,MN," Roseville, MN",45.0060767,-93.15661070000002
2910, Palm Harbor,FL," Palm Harbor, FL",28.0780718,-82.7637127
2911, Wesley Chapel,FL," Wesley Chapel, FL",28.182893,-82.3641751
2912, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
2913, Tarpon Springs,FL," Tarpon Springs, FL",28.1461248,-82.7567679
2914, Naples,FL," Naples, FL",26.1420358,-81.7948103
2915, Westbury,NY," Westbury, NY",40.7556561,-73.5876273
2916, Woodbury,NJ," Woodbury, NJ",39.83816909999999,-75.1526774
2917, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
2918, Santa Fe,NM," Santa Fe, NM",35.6869752,-105.937799
2919, Artesia,NM," Artesia, NM",32.8423345,-104.4032962
2920, Farmington,NM," Farmington, NM",36.72805830000001,-108.2186856
2921, Warren,PA," Warren, PA",41.8143331,-79.29021329999999
2922, Houston,TX," Houston, TX",29.7604267,-95.3698028
2923, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
2924, Hudson Oaks,TX," Hudson Oaks, TX",32.7570729,-97.7066952
2925, Red Oak,TX," Red Oak, TX",32.5332101,-96.8153
2926, Desoto,TX," Desoto, TX",32.5896998,-96.8570738
2927, Woodstock,IL," Woodstock, IL",42.3147436,-88.44870209999999
2928, Greenwood,IN," Greenwood, IN",39.6136578,-86.10665259999999
2929, South Bend,IN," South Bend, IN",41.6763545,-86.25198979999999
2930, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.87835849999999
2931, Navarre,FL," Navarre, FL",30.4109342,-86.91232169999999
2932, White Plains,NY," White Plains, NY",41.03398620000001,-73.7629097
2933, Murrells Inlet,SC," Murrells Inlet, SC",33.5510021,-79.0414261
2934, Riverdale,NJ," Riverdale, NJ",40.9939865,-74.3034823
2935, Holland,OH," Holland, OH",41.621718,-83.711604
2936, Whitehall,OH," Whitehall, OH",39.9667308,-82.8854559
2937, Killeen,TX," Killeen, TX",31.1171194,-97.72779589999999
2938, Killeen,TX," Killeen, TX",31.1171194,-97.72779589999999
2939, College Park,GA," College Park, GA",33.6534427,-84.4493725
2940, Houston,TX," Houston, TX",29.7604267,-95.3698028
2941, Perry,UT," Perry, UT",41.4649365,-112.0324456
2942, Hope Mills,NC," Hope Mills, NC",34.9704419,-78.9453056
2943, Richmond,CA," Richmond, CA",37.9357576,-122.3477486
2944, Peoria,IL," Peoria, IL",40.6936488,-89.5889864
2945, Bloomington,IL," Bloomington, IL",40.4842027,-88.99368729999999
2946, Peachtree City,GA," Peachtree City, GA",33.3968557,-84.59634319999999
2947, Suwanee,GA," Suwanee, GA",34.0514898,-84.0712997
2948, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2949, Chino,CA," Chino, CA",34.0122346,-117.688944
2950, Brandon,FL," Brandon, FL",27.937801,-82.2859247
2951, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2952, Bradenton,FL," Bradenton, FL",27.4989278,-82.5748194
2953, Norristown,PA," Norristown, PA",40.121497,-75.3399048
2954, Canton,MI," Canton, MI",42.3086444,-83.48211599999999
2955, Kennesaw,GA," Kennesaw, GA",34.0234337,-84.6154897
2956, Honolulu,HI," Honolulu, HI",21.3069444,-157.8583333
2957, Long Beach,CA," Long Beach, CA",33.7700504,-118.1937395
2958, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
2959, Rogers,AR," Rogers, AR",36.3320196,-94.1185366
2960, Houma,LA," Houma, LA",29.5957696,-90.71953479999999
2961, Plano,TX," Plano, TX",33.0198431,-96.6988856
2962, Lebanon,VA," Lebanon, VA",36.900942,-82.0801309
2963, Pensacola,FL," Pensacola, FL",30.42130899999999,-87.2169149
2964, Baltimore,MD," Baltimore, MD",39.2903848,-76.6121893
2965, Blairsville,GA," Blairsville, GA",34.8761989,-83.95824119999999
2966, Athens,OH," Athens, OH",39.3292396,-82.1012554
2967, Burlington,WI," Burlington, WI",42.6780726,-88.27620259999999
2968, Baltimore,MD," Baltimore, MD",39.2903848,-76.6121893
2969, Hanover,MD," Hanover, MD",39.19550419999999,-76.7228227
2970, Wichita,KS," Wichita, KS",37.68717609999999,-97.33005299999999
2971, Martinez,CA," Martinez, CA",38.0193657,-122.1341321
2972, Clarksville,TN," Clarksville, TN",36.5297706,-87.3594528
2973, San Marcos,CA," San Marcos, CA",33.1433723,-117.1661449
2974, Plymouth,WI," Plymouth, WI",43.7486054,-87.9770379
2975, Blaine,MN," Blaine, MN",45.1607987,-93.23494889999999
2976, Jefferson,WI," Jefferson, WI",43.0055594,-88.8073273
2977, Houston,TX," Houston, TX",29.7604267,-95.3698028
2978, Elverson,PA," Elverson, PA",40.156764,-75.83270879999999
2979, Hamilton,OH," Hamilton, OH",39.3995008,-84.5613355
2980, Wyoming,MI," Wyoming, MI",42.9133602,-85.7053085
2981, Dallas,TX," Dallas, TX",32.7766642,-96.79698789999999
2982, Tulsa,OK," Tulsa, OK",36.1539816,-95.99277500000001
2983, Hickory,NC," Hickory, NC",35.7344538,-81.3444573
2984, Wisconsin Dells,WI," Wisconsin Dells, WI",43.6274794,-89.7709579
2985, Cypress,TX," Cypress, TX",29.9716905,-95.6937856
2986, Broken Arrow,OK," Broken Arrow, OK",36.060949,-95.7974526
2987, Pearland,TX," Pearland, TX",29.5635666,-95.2860474
2988, Houston,TX," Houston, TX",29.7604267,-95.3698028
2989, Hayden,ID," Hayden, ID",47.76601609999999,-116.7865815
2990, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
2991, Bradford,PA," Bradford, PA",41.9564953,-78.649163
2992, Chula Vista,CA," Chula Vista, CA",32.6400541,-117.0841955
2993, Linden,NJ," Linden, NJ",40.6220478,-74.24459019999999
2994, Rio Rancho,NM," Rio Rancho, NM",35.2327544,-106.6630437
2995, Laredo,TX," Laredo, TX",27.5035613,-99.5075519
2996, Sherman,TX," Sherman, TX",33.6356618,-96.6088805
2997, Post Falls,ID," Post Falls, ID",47.7179578,-116.9515856
2998, Secaucus,NJ," Secaucus, NJ",40.7895453,-74.05652979999999
2999, Santa Clarita,CA," Santa Clarita, CA",34.3916641,-118.542586
3000, Baldwin Park,CA," Baldwin Park, CA",34.0852868,-117.9608978
3001, El Cajon,CA," El Cajon, CA",32.7947731,-116.9625269
3002, Puyallup,WA," Puyallup, WA",47.1853785,-122.2928974
3003, Brooksville,FL," Brooksville, FL",28.5552719,-82.3878709
3004, Port St Lucie,FL," Port St Lucie, FL",27.2730492,-80.3582261
3005, Wiggins,MS," Wiggins, MS",30.858244,-89.1353283
3006, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
3007, Lacey,WA," Lacey, WA",47.03426289999999,-122.8231915
3008, Hillsboro,OH," Hillsboro, OH",39.2022866,-83.611587
3009, Denver,CO," Denver, CO",39.7392358,-104.990251
3010, Red Wing,MN," Red Wing, MN",44.5660691,-92.5369563
3011, Lakewood,WA," Lakewood, WA",47.1717649,-122.518458
3012, Melbourne,FL," Melbourne, FL",28.0836269,-80.60810889999999
3013, Methuen,MA," Methuen, MA",42.7262016,-71.1908924
3014, Houston,TX," Houston, TX",29.7604267,-95.3698028
3015, Danbury,CT," Danbury, CT",41.394817,-73.4540111
3016, Kennett Square,PA," Kennett Square, PA",39.8467767,-75.7116032
3017, Hamden,CT," Hamden, CT",41.3838782,-72.9026064
3018, Guilford,CT," Guilford, CT",41.288906,-72.674364
3019, Waterbury,CT," Waterbury, CT",41.5581525,-73.0514965
3020, New Milford,CT," New Milford, CT",41.5770433,-73.4085463
3021, Keene,NH," Keene, NH",42.933692,-72.2781409
3022, Ontario,CA," Ontario, CA",34.0633443,-117.6508876
3023, Thomasville,NC," Thomasville, NC",35.8826369,-80.0819879
3024, Fall River,MA," Fall River, MA",41.7014912,-71.1550451
3025, Teaticket,MA," Teaticket, MA",41.5645534,-70.59586279999999
3026, Saddle Brook,NJ," Saddle Brook, NJ",40.9040085,-74.10073179999999
3027, Bethlehem,PA," Bethlehem, PA",40.6259316,-75.37045789999999
3028, Norwalk,CT," Norwalk, CT",41.11774399999999,-73.4081575
3029, Willow Grove,PA," Willow Grove, PA",40.1439985,-75.1157286
3030, Denver,CO," Denver, CO",39.7392358,-104.990251
3031, Norristown,PA," Norristown, PA",40.121497,-75.3399048
3032, Hidalgo,TX," Hidalgo, TX",26.1003547,-98.2630684
3033, Evans,GA," Evans, GA",33.5337464,-82.1306747
3034, Austin,TX," Austin, TX",30.267153,-97.7430608
3035, Middletown,OH," Middletown, OH",39.5150576,-84.39827629999999
3036, Shakopee,MN," Shakopee, MN",44.7973962,-93.5272861
3037, Manassas,VA," Manassas, VA",38.7509488,-77.47526669999999
3038, Pearland,TX," Pearland, TX",29.5635666,-95.2860474
3039, Allen,TX," Allen, TX",33.1031744,-96.67055030000002
3040, Albany,NY," Albany, NY",42.6525793,-73.7562317
3041, Kingwood,TX," Kingwood, TX",30.0575359,-95.19029859999999
3042, Newark,OH," Newark, OH",40.0581205,-82.4012642
3043, Zanesville,OH," Zanesville, OH",39.9403453,-82.0131924
3044, Glenmont,NY," Glenmont, NY",42.6052,-73.76989449999999
3045, Colorado Springs,CO," Colorado Springs, CO",38.8338816,-104.8213634
3046, Spring,TX," Spring, TX",30.0799405,-95.41716009999999
3047, Dumfries,VA," Dumfries, VA",38.5676202,-77.3280382
3048, Rocklin,CA," Rocklin, CA",38.7907339,-121.2357828
3049, Salt Lake City,UT," Salt Lake City, UT",40.7607793,-111.8910474
3050, Montgomery,TX," Montgomery, TX",30.3882613,-95.69633549999999
3051, Sioux City,IA," Sioux City, IA",42.4963416,-96.40494079999999
3052, Epping,NH," Epping, NH",43.0534843,-71.0735476
3053, Houston,TX," Houston, TX",29.7604267,-95.3698028
3054, Pantego,TX," Pantego, TX",32.7142988,-97.1564001
3055, Los Lunas,NM," Los Lunas, NM",34.806166,-106.7333599
3056, Belvidere,IL," Belvidere, IL",42.2639098,-88.84426739999999
3057, Cedar Knolls,NJ," Cedar Knolls, NJ",40.821763,-74.4500053
3058, Bartlett,TN," Bartlett, TN",35.2045328,-89.8739753
3059, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.87835849999999
3060, Crestwood,IL," Crestwood, IL",41.6611444,-87.75255109999999
3061, Springfield,IL," Springfield, IL",39.78172130000001,-89.6501481
3062, Goodyear,AZ," Goodyear, AZ",33.4353394,-112.3576567
3063, Forest,VA," Forest, VA",37.3637534,-79.289749
3064, Lynchburg,VA," Lynchburg, VA",37.4137536,-79.14224639999999
3065, Rockwall,TX," Rockwall, TX",32.93123360000001,-96.4597089
3066, Albion,NY," Albion, NY",43.2464477,-78.1936319
3067, Debary,FL," Debary, FL",28.8713443,-81.32893969999999
3068, Horn Lake,MS," Horn Lake, MS",34.9553719,-90.03481389999999
3069, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
3070, Ellenwood,GA," Ellenwood, GA",33.609725,-84.2873662
3071, Burlington,NC," Burlington, NC",36.0956918,-79.43779909999999
3072, Marietta,GA," Marietta, GA",33.95260200000001,-84.5499327
3073, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
3074, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
3075, Amite,LA," Amite, LA",30.7265747,-90.50898149999999
3076, Orlando,FL," Orlando, FL",28.5383355,-81.3792365
3077, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
3078, Chamblee,GA," Chamblee, GA",33.8920468,-84.29881259999999
3079, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
3080, Riverton,UT," Riverton, UT",40.521893,-111.9391023
3081, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
3082, Elwood,IL," Elwood, IL",41.4039201,-88.1117242
3083, Winston Salem,NC," Winston Salem, NC",36.09985959999999,-80.244216
3084, Oakwood,GA," Oakwood, GA",34.227602,-83.8843455
3085, Simpsonville,SC," Simpsonville, SC",34.7370639,-82.25428339999999
3086, West Valley City,UT," West Valley City, UT",40.6916132,-112.0010501
3087, Sandusky,MI," Sandusky, MI",43.4202989,-82.8296572
3088, Port Orange,FL," Port Orange, FL",29.1383165,-80.9956105
3089, Marion,IA," Marion, IA",42.033279,-91.5968958
3090, Lauderdale Lakes,FL," Lauderdale Lakes, FL",26.1664736,-80.2083806
3091, Madison,OH," Madison, OH",41.7711633,-81.049819
3092, Crowley,TX," Crowley, TX",32.5790251,-97.3625172
3093, Fort Oglethorpe,GA," Fort Oglethorpe, GA",34.9489645,-85.2569
3094, Tamaqua,PA," Tamaqua, PA",40.7973112,-75.9693707
3095, Waynesboro,PA," Waynesboro, PA",39.755927,-77.57776919999999
3096, Yukon,OK," Yukon, OK",35.5067215,-97.76254410000001
3097, Florence,SC," Florence, SC",34.1954331,-79.7625625
3098, Dulles,VA," Dulles, VA",38.9624899,-77.4380485
3099, Medford,WI," Medford, WI",45.1385798,-90.3401404
3100, Midland,TX," Midland, TX",31.9973456,-102.0779146
3101, Laredo,TX," Laredo, TX",27.5035613,-99.5075519
3102, Goose Creek,SC," Goose Creek, SC",32.9810059,-80.03258670000001
3103, Houston,TX," Houston, TX",29.7604267,-95.3698028
3104, Bismarck,ND," Bismarck, ND",46.8083268,-100.7837392
3105, West Sacramento,CA," West Sacramento, CA",38.5804609,-121.530234
3106, Ventura,CA," Ventura, CA",34.2804923,-119.2945199
3107, Rogers,AR," Rogers, AR",36.3320196,-94.1185366
3108, Burleson,TX," Burleson, TX",32.5420821,-97.3208492
3109, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
3110, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
3111, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
